Serving HTTP on 0.0.0.0 port 8000 (http://0.0.0.0:8000/) ...

Keyboard interrupt received, exiting.
127.0.0.1 - - [30/May/2020 18:57:18] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:57:19] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:57:19] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:57:19] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:57:19] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:57:24] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:57:24] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:57:24] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:57:24] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:57:25] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:57:25] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:57:32] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:57:32] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:57:32] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:57:32] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:57:36] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:57:36] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:58:51] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:58:51] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:58:51] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:59:03] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:59:03] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:59:12] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:59:12] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:59:12] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:59:12] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:59:13] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:59:13] "GET /theme.css HTTP/1.1" 304 -
